X,Y,ENTROPY
634476.180,7970614.560,1.302
637351.180,7979864.580,0.252
638913.680,7979052.080,1.261
637538.680,7972552.070,1.310
637038.680,7973364.570,0.340
635913.680,7972239.570,0.512
639226.180,7975052.070,1.030
637601.180,7974552.070,0.821
637913.680,7976114.570,0.740
638476.180,7981427.080,0.961
634351.180,7971489.560,1.046
638913.680,7980802.080,0.692
636976.180,7972989.570,0.912
635351.180,7969802.060,0.880
637976.180,7977114.570,0.131
635913.680,7978364.580,2.062
637538.680,7982864.580,0.487
637288.680,7974177.070,0.384
636788.680,7978989.580,1.095
636976.180,7972177.070,0.979
636101.180,7977364.570,1.451
637413.680,7974552.070,0.240
639351.180,7982614.580,0.214
639101.180,7981989.580,0.233
635538.680,7972114.570,1.604
637476.180,7983239.580,1.140
639038.680,7972114.570,1.462
637851.180,7972302.070,0.477
636101.180,7976177.070,0.824
635851.180,7978927.080,1.599
634163.670,7971427.060,1.063
634226.180,7971364.560,0.650
636851.180,7973927.070,0.939
638101.180,7972864.570,1.144
637538.680,7982364.580,0.754
635976.180,7971739.570,0.493
638288.680,7977739.570,0.970
638726.180,7979302.080,1.222
635101.180,7972114.570,0.797
638851.180,7974802.070,1.235
634788.680,7969989.560,0.736
637101.180,7976302.070,0.482
634913.680,7971177.060,1.494
636913.680,7978239.580,1.064
635226.180,7970177.060,0.314
635913.680,7973864.570,0.765
639038.680,7973052.070,1.350
637163.680,7976927.070,0.042
638788.680,7979864.580,0.595
637663.680,7971739.560,0.372
637601.180,7972239.570,1.307
638163.680,7978989.580,1.633
637726.180,7976864.570,0.207
637226.180,7973177.070,1.116
638413.680,7980739.580,0.927
638976.180,7980239.580,0.988
639538.680,7983114.580,0.880
636038.680,7978302.080,1.521
638976.180,7981552.080,1.187
636601.180,7973052.070,0.701
635538.680,7973927.070,1.543
636976.180,7972864.570,1.192
635601.180,7970614.560,0.476
639788.680,7981864.580,1.224
636663.680,7971489.560,0.748
637601.180,7972864.570,1.020
637788.680,7982927.080,1.510
635788.680,7976489.570,0.850
638288.680,7977614.570,1.218
639163.680,7972989.570,0.886
635851.180,7969927.060,0.735
638163.680,7976177.070,0.409
637226.180,7971427.060,1.108
636726.180,7973739.570,0.796
639038.680,7971677.060,1.367
635601.180,7970114.560,0.563
638038.680,7972927.070,1.162
636351.180,7972927.070,1.062
639851.190,7982802.080,0.918
638413.680,7981739.580,0.894
638726.180,7971802.060,0.356
637163.680,7978677.080,1.271
638538.680,7978114.570,1.049
638601.180,7983239.580,1.122
638351.180,7978364.580,1.375
638538.680,7976177.070,1.132
637476.180,7979989.580,0.403
638976.180,7974177.070,0.734
638351.180,7974802.070,1.404
634663.680,7971677.070,0.882
637913.680,7981927.080,1.370
636163.680,7972927.070,1.334
636788.680,7976364.570,0.517
638351.180,7982052.080,1.522
636038.680,7980052.080,0.178
639038.680,7974177.070,0.878
638726.180,7974239.570,1.054
638351.180,7972802.070,1.448
638788.680,7971552.060,1.156
637038.680,7979427.080,1.142
639538.680,7980052.080,1.035
638601.180,7982864.580,1.259
638601.180,7975927.070,1.314
636351.180,7976614.570,0.459
637538.680,7975864.570,0.486
637788.680,7979489.580,0.658
637163.680,7977489.570,0.466
636476.180,7976739.570,0.455
637913.680,7977489.570,0.509
636851.180,7974489.570,1.014
637288.680,7979739.580,1.152
635226.180,7971302.060,1.379
636976.180,7975052.070,0.256
635913.680,7978552.080,0.993
639851.180,7981302.080,0.929
638601.180,7982114.580,1.113
636476.180,7979739.580,0.103
638851.180,7983114.580,1.113
636351.180,7978052.070,1.453
635913.680,7973364.570,1.152
637788.680,7975739.570,1.844
636601.180,7976739.570,0.220
638101.180,7973552.070,1.456
635913.680,7980177.080,0.269
636538.680,7979177.080,1.381
638226.180,7972677.070,1.048
637788.680,7974489.570,0.828
637913.680,7981052.080,1.458
638538.680,7981239.580,1.163
637163.680,7972302.070,0.821
637476.180,7974489.570,0.561
637851.180,7980864.580,1.042
638163.680,7977552.070,1.240
637476.180,7972302.070,1.303
634913.680,7971364.560,0.957
636226.180,7973739.570,0.803
634663.680,7971802.070,1.238
638913.680,7981552.080,1.087
634163.670,7970927.060,1.238
639226.180,7973677.070,1.081
636163.680,7977614.570,1.532
636663.680,7972489.570,0.870
634226.180,7971177.060,1.003
637476.180,7979114.580,0.770
636163.680,7972427.070,0.803
637663.680,7976802.070,0.269
637351.180,7976677.070,0.087
635413.680,7971927.070,1.336
638788.680,7973552.070,1.116
637226.180,7978427.080,1.017
638601.180,7981239.580,1.655
638413.680,7981552.080,0.891
638038.680,7980989.580,1.195
636101.180,7978239.580,1.182
636788.680,7975927.070,0.476
639351.180,7980427.080,1.154
638413.680,7977677.070,1.375
637288.680,7972677.070,0.818
638101.180,7975989.570,0.475
635601.180,7970552.060,0.592
635851.180,7977427.070,1.648
635913.680,7979427.080,0.898
637663.680,7979864.580,0.901
636288.680,7978177.080,0.624
636601.180,7979739.580,0.218
638913.680,7972677.070,1.298
637601.180,7982864.580,0.812
636476.180,7978427.080,0.694
639538.680,7982552.080,0.460
637038.680,7977864.570,1.043
637976.180,7980114.580,1.201
639351.180,7982302.080,0.284
635913.680,7970927.060,0.628
637351.180,7980052.080,0.470
639851.180,7979989.580,1.215
638413.680,7978864.580,0.797
635976.180,7971302.060,0.971
635413.680,7971489.560,0.936
639476.180,7981864.580,1.417
637851.180,7973802.070,1.427
637726.180,7978302.080,0.496
636726.180,7976177.070,1.016
636288.680,7973989.570,1.264
637538.680,7980114.580,0.537
638351.180,7982302.080,1.100
636288.680,7979677.080,0.288
639726.180,7980864.580,1.266
638538.680,7979989.580,1.012
637851.180,7980114.580,1.185
639101.180,7981427.080,1.004
635726.180,7978302.080,1.131
637663.680,7973177.070,1.286
637663.680,7981864.580,0.928
636226.180,7971302.060,0.954
634788.680,7970552.060,1.111
639976.190,7980989.580,1.062
635788.680,7971927.070,0.776
635976.180,7974052.070,1.525
635726.180,7972177.070,0.518
638226.180,7976177.070,1.165
637601.180,7979052.080,0.266
637851.180,7977802.070,1.079
638788.680,7981802.080,0.970
636163.680,7972677.070,0.985
637413.680,7980427.080,1.155
637976.180,7980614.580,1.087
638413.680,7979864.580,0.892
638538.680,7978864.580,1.760
636538.680,7979114.580,1.351
634913.680,7970302.060,0.773
636288.680,7970114.560,0.320
634726.180,7970114.560,0.627
635663.680,7970052.060,0.612
638226.180,7978177.070,1.342
638851.180,7981302.080,0.969
638851.180,7979739.580,0.717
635726.180,7978989.580,1.758
638476.180,7979302.080,1.220
638038.680,7972489.570,0.966
637976.180,7975302.070,0.805
638788.680,7974614.570,0.736
637976.180,7982927.080,1.472
639976.190,7981364.580,1.241
635601.180,7974114.570,1.375
636976.180,7979177.080,0.828
636663.680,7979864.580,0.161
638288.680,7980114.580,0.513
637413.680,7979927.080,0.512
639101.180,7974114.570,0.809
638163.680,7980677.080,0.662
638351.180,7982989.580,1.700
639913.680,7979739.580,0.732
637351.180,7973739.570,0.490
637538.680,7980364.580,1.247
636538.680,7973239.570,0.684
638351.180,7979677.080,1.090
639476.180,7980552.080,1.428
634726.180,7969864.560,1.415
636163.680,7973489.570,0.941
638038.680,7973364.570,1.208
636288.680,7970364.560,0.582
637351.180,7982177.080,1.301
637788.680,7977427.070,0.098
639788.690,7982739.580,0.555
637726.180,7980114.580,0.906
637538.680,7973802.070,1.079
637726.180,7974364.570,0.898
635788.680,7970364.560,0.496
636788.680,7974802.070,0.696
638288.680,7979489.580,1.166
636601.180,7979864.580,0.175
638788.680,7981927.080,0.781
638476.180,7973864.570,1.130
637476.180,7981739.580,0.794
636663.680,7978989.580,0.832
639163.680,7977614.570,1.126
635413.680,7970052.060,0.348
638351.180,7977864.570,1.312
635288.680,7970864.560,0.388
638163.680,7980489.580,1.146
634976.180,7970739.560,1.234
634601.180,7971427.060,1.011
637351.180,7981989.580,1.074
635788.680,7971677.060,0.199
636601.180,7976177.070,0.549
637726.180,7980927.080,1.339
636413.680,7973864.570,1.462
634413.680,7972052.070,0.402
637413.680,7973739.570,0.468
638351.180,7972864.570,0.975
639101.180,7978239.570,0.357
637101.180,7979489.580,0.899
638038.680,7977489.570,1.349
637601.180,7980114.580,0.627
638976.180,7981489.580,1.292
639226.180,7980364.580,1.501
637163.680,7976614.570,0.052
636288.680,7977177.070,0.874
638851.180,7979614.580,1.101
638351.180,7973052.070,1.324
638288.680,7975052.070,1.275
637601.180,7973802.070,0.716
636351.180,7978489.580,1.023
635976.180,7976427.070,1.022
637538.680,7974427.070,0.753
637601.180,7972739.570,1.093
638226.180,7972364.570,0.465
639788.680,7981239.580,1.721
638288.680,7971864.560,1.005
636288.680,7976364.570,0.478
638226.180,7981552.080,1.255
636351.180,7972364.570,0.933
636226.180,7977864.570,0.768
636476.180,7974177.070,1.282
636038.680,7973864.570,1.246
635976.180,7971677.060,0.359
637851.180,7982177.080,1.318
635851.180,7978177.080,1.274
638851.180,7972427.070,0.685
639851.180,7979677.080,1.334
638351.180,7980864.580,1.432
637476.180,7980302.080,0.740
637413.680,7974052.070,0.469
637476.180,7978927.080,1.018
638913.680,7977927.070,1.601
637351.180,7971677.060,1.164
638538.680,7978427.080,0.507
636913.680,7977552.070,0.326
638413.680,7978739.580,0.561
639476.180,7980677.080,1.266
637601.180,7979677.080,1.420
636413.680,7976177.070,0.641
639163.680,7982489.580,0.124
637976.180,7981802.080,1.120
636413.680,7970052.060,0.549
634226.180,7972114.570,0.248
638163.680,7977802.070,1.251
636788.680,7976802.070,0.411
638351.180,7980927.080,0.845
637851.180,7979989.580,1.506
638663.680,7978864.580,0.838
636288.680,7971802.070,0.909
640038.690,7979864.580,0.488
637601.180,7982427.080,0.791
638163.680,7974677.070,1.698
635726.180,7969302.060,1.231
639226.180,7972489.570,1.078
637538.680,7976739.570,0.550
638851.180,7980052.080,1.189
639038.680,7980927.080,0.859
636351.180,7977364.570,0.732
637913.680,7981364.580,0.640
637038.680,7973552.070,0.676
638476.180,7974802.070,1.609
636788.680,7979989.580,0.302
638913.680,7979177.080,1.575
636226.180,7971489.560,0.609
638226.180,7977927.070,1.022
636851.180,7976864.570,0.713
637976.180,7982614.580,1.511
637726.180,7980614.580,1.105
634663.680,7972177.070,0.360
637163.680,7971614.560,0.437
638476.180,7979239.580,1.238
638476.180,7978302.070,1.433
638288.680,7978927.080,1.125
638976.180,7974677.070,1.110
638788.680,7971739.560,0.702
635163.680,7971427.060,1.031
639788.680,7981052.080,1.226
637163.680,7977177.070,0.132
634601.180,7971677.070,0.975
638038.680,7979114.580,1.198
637413.680,7980177.080,0.310
638038.680,7982177.080,1.261
636288.680,7971052.060,1.022
638288.680,7975489.570,0.484
638351.180,7977489.570,0.918
636476.180,7977677.070,1.393
637101.180,7974052.070,1.423
637788.680,7982802.080,1.735
636601.180,7978364.580,0.621
635351.180,7970927.060,0.404
637476.180,7972864.570,1.224
636351.180,7972802.070,0.592
639163.680,7974427.070,1.119
636663.680,7973614.570,0.565
638913.680,7980489.580,0.789
637851.180,7974427.070,1.397
638601.180,7981739.580,1.419
636476.180,7973614.570,0.533
639601.180,7981864.580,1.278
639038.680,7980302.080,0.960
640038.690,7979927.080,0.636
638851.180,7973802.070,1.104
638913.680,7973177.070,1.057
637163.680,7972427.070,0.895
638913.680,7982927.080,0.206
638913.680,7977614.570,1.122
639101.180,7978677.080,0.107
637601.180,7971989.570,0.614
635538.680,7969677.060,0.562
636601.180,7976989.570,0.278
636476.180,7978552.080,1.405
638851.180,7979427.080,0.955
638288.680,7977302.070,1.239
638288.680,7977177.070,1.214
635538.680,7970239.560,0.244
636976.180,7979052.080,0.842
638413.680,7974302.070,1.516
637913.680,7974927.070,0.321
636413.680,7972552.070,0.935
637976.180,7973427.070,1.568
638663.680,7973364.570,1.469
639163.680,7975052.070,0.963
637976.180,7981114.580,1.215
639413.680,7981927.080,0.811
637851.180,7976989.570,0.046
637601.180,7981489.580,1.335
634913.680,7970614.560,0.888
637726.180,7971427.060,1.369
636913.680,7975552.070,0.670
635976.180,7972239.570,0.609
639663.680,7982802.080,1.013
636788.680,7980177.080,0.393
636663.680,7971927.070,1.457
635913.680,7974364.570,0.711
637288.680,7975802.070,1.180
638038.680,7978552.080,0.991
636851.180,7976114.570,0.551
635913.680,7973552.070,1.040
635663.680,7970614.560,0.404
637038.680,7976302.070,0.062
637038.680,7975052.070,0.374
636413.680,7973552.070,0.676
637851.180,7976614.570,0.507
638163.680,7971989.570,1.348
637476.180,7981614.580,1.339
636538.680,7970927.060,0.022
634288.680,7970739.560,1.351
636913.680,7975239.570,0.336
637413.680,7981802.080,1.147
638101.180,7980864.580,1.324
637976.180,7973364.570,1.397
635601.180,7973739.570,0.610
637663.680,7971864.570,0.390
635663.680,7973989.570,1.038
635913.680,7980114.580,0.380
636476.180,7979614.580,0.373
634413.680,7971614.570,1.246
634726.180,7970989.560,1.426
636288.680,7979802.080,0.242
639288.680,7972927.070,0.701
637538.680,7974927.070,0.406
637913.680,7972614.570,1.410
638038.680,7975052.070,1.037
635101.180,7970614.560,1.272
636726.180,7975552.070,0.880
638913.680,7980302.080,1.398
636101.180,7976677.070,0.532
637913.680,7972677.070,1.522
638351.180,7976802.070,1.503
638038.680,7971427.060,0.883
637976.180,7979614.580,1.105
638476.180,7979427.080,1.248
635788.680,7977427.070,1.232
636538.680,7973052.070,0.966
637913.680,7971739.560,0.287
634538.680,7972114.570,0.277
636163.680,7978739.580,0.824
635226.180,7971427.060,1.366
635226.180,7969427.060,0.523
637601.180,7981052.080,0.938
639038.680,7978052.070,1.469
638788.680,7981489.580,1.120
636726.180,7974802.070,0.883
637726.180,7982052.080,1.424
637038.680,7977489.570,1.098
635913.680,7973802.070,0.552
639351.180,7980864.580,1.627
636413.680,7974302.070,1.420
638413.680,7975239.570,1.261
636788.680,7972427.070,0.692
639163.680,7979614.580,0.880
638476.180,7979552.080,1.213
639101.180,7972177.070,1.811
636163.680,7972302.070,1.127
637476.180,7978864.580,1.220
639226.180,7983239.580,0.812
636101.180,7978302.080,0.539
637851.180,7976739.570,0.342
636101.180,7980177.080,0.102
636413.680,7979614.580,0.159
635288.680,7969927.060,1.306
639226.180,7979614.580,1.026
637038.680,7976927.070,0.446
636413.680,7970989.560,0.734
634476.180,7969989.560,1.259
638976.180,7978989.580,0.895
635851.180,7979739.580,0.415
637538.680,7975364.570,0.577
636476.180,7972552.070,1.159
638851.180,7981677.080,0.909
636601.180,7975052.070,0.331
638663.680,7974677.070,1.092
635851.180,7978614.580,0.715
637351.180,7982614.580,1.008
639726.180,7982677.080,1.449
636913.680,7975802.070,0.732
637601.180,7975114.570,0.174
637413.680,7973802.070,0.468
636851.180,7971552.060,0.784
637538.680,7979114.580,1.123
637601.180,7982489.580,0.939
637413.680,7973989.570,0.540
638538.680,7978802.080,1.673
639163.680,7971489.560,1.440
635601.180,7971552.060,0.129
637538.680,7982302.080,0.608
638851.180,7981552.080,1.195
634913.680,7972052.070,1.297
637538.680,7977052.070,0.163
636851.180,7977989.570,0.462
639288.680,7972302.070,1.606
636413.680,7976864.570,0.473
637351.180,7975864.570,1.237
638851.180,7981427.080,0.759
637788.680,7980427.080,1.084
639851.180,7981239.580,1.433
635913.680,7972927.070,1.173
639476.180,7982364.580,0.356
636913.680,7972989.570,1.489
637726.180,7974989.570,0.511
636851.180,7976427.070,0.611
637788.680,7980927.080,1.229
639101.180,7979677.080,0.966
637476.180,7976677.070,0.266
634288.680,7971989.570,0.356
637976.180,7974677.070,1.297
637413.680,7979802.080,1.139
639163.680,7971552.060,0.944
638101.180,7982052.080,0.833
638101.180,7975239.570,0.797
637538.680,7971927.070,0.579
636913.680,7978302.080,0.942
635913.680,7972364.570,0.703
637726.180,7977677.070,0.087
638851.180,7980614.580,0.918
635601.180,7969239.560,1.408
634976.180,7970677.060,0.963
636976.180,7973614.570,0.587
638163.680,7973864.570,1.255
637726.180,7981302.080,0.725
636288.680,7976989.570,0.628
637788.680,7972739.570,1.186
638038.680,7976927.070,1.276
638351.180,7974239.570,1.487
637101.180,7979864.580,0.078
638101.180,7981427.080,0.809
637538.680,7974052.070,1.012
635788.680,7977989.570,1.403
638163.680,7981864.580,1.045
636851.180,7971802.070,1.062
636476.180,7977552.070,1.113
636663.680,7978927.080,1.266
637163.680,7975302.070,0.427
636851.180,7976302.070,0.363
638476.180,7979489.580,1.251
638663.680,7979677.080,0.986
637163.680,7973489.570,0.357
637663.680,7977864.570,0.063
636351.180,7970052.060,0.474
638788.680,7982302.080,1.232
635413.680,7971614.560,1.359
638288.680,7981177.080,1.424
637788.680,7974364.570,1.314
635226.180,7970864.560,0.517
637038.680,7972114.570,0.931
637913.680,7978427.080,0.992
638601.180,7977677.070,1.440
634913.680,7971677.070,0.801
638038.680,7976989.570,0.830
638163.680,7980552.080,1.012
638351.180,7971552.060,0.540
637601.180,7977614.570,0.029
634663.680,7971302.060,1.320
638663.680,7982177.080,0.840
636851.180,7976052.070,1.238
634163.680,7971739.570,0.470
635976.180,7980114.580,0.110
637288.680,7974239.570,0.829
636663.680,7972677.070,1.083
637976.180,7980239.580,1.252
636913.680,7974802.070,0.485
635851.180,7973489.570,1.216
637788.680,7981739.580,1.320
639288.680,7973864.570,0.985
637976.180,7971552.060,0.362
635538.680,7970739.560,0.190
635413.680,7971427.060,0.385
635663.680,7974114.570,1.543
638476.180,7977177.070,1.126
637788.680,7971489.560,0.796
637976.180,7976552.070,0.726
637476.180,7977489.570,0.290
635601.180,7973489.570,0.853
636413.680,7974802.070,0.975
637913.680,7972802.070,1.487
635601.180,7969802.060,0.462
638601.180,7976989.570,1.516
635913.680,7970739.560,0.442
637601.180,7971552.060,0.270
636726.180,7976552.070,0.728
634601.180,7969114.560,1.389
637601.180,7982552.080,0.955
638351.180,7974364.570,1.172
637851.180,7982239.580,1.587
635663.680,7974302.070,1.232
635913.680,7972864.570,1.315
636101.180,7973114.570,1.462
635788.680,7976802.070,1.381
636663.680,7978302.080,0.961
638226.180,7972614.570,0.524
634663.680,7970114.560,0.451
634726.180,7969802.060,1.672
638413.680,7975739.570,0.626
635663.680,7971177.060,0.415
637038.680,7974739.570,0.488
638788.680,7973114.570,1.409
636288.680,7971302.060,1.071
636976.180,7974427.070,0.800
636476.180,7969802.060,1.158
639476.180,7981427.080,0.963
639663.680,7980552.080,1.004
637726.180,7981739.580,1.161
636351.180,7972177.070,1.497
636726.180,7979239.580,0.860
638351.180,7972677.070,0.422
634351.180,7970489.560,1.186
635601.180,7970739.560,0.417
636288.680,7974302.070,1.176
638226.180,7981927.080,1.396
637726.180,7981177.080,1.201
638976.180,7971427.060,1.357
638351.180,7981177.080,1.458
638226.180,7980802.080,0.767
638413.680,7979177.080,0.855
638788.680,7974739.570,1.225
637226.180,7973052.070,1.559
634976.180,7971302.060,1.014
638663.680,7982739.580,0.755
638538.680,7982364.580,0.906
638413.680,7976989.570,0.766
638413.680,7980489.580,1.115
637101.180,7975989.570,0.285
637038.680,7979177.080,0.965
636038.680,7971552.060,0.427
637601.180,7981552.080,1.638
639038.680,7979177.080,1.110
635851.180,7973677.070,0.600
638788.680,7980864.580,0.731
638038.680,7979427.080,0.598
634788.680,7969427.060,1.075
639101.180,7973927.070,1.145
639226.180,7973989.570,1.136
636288.680,7972927.070,1.080
637351.180,7976489.570,0.120
637913.680,7979802.080,0.692
638663.680,7983052.080,1.674
637726.180,7981427.080,1.015
636976.180,7972614.570,0.810
634413.680,7970302.060,1.100
636663.680,7978677.080,1.105
636976.180,7978302.080,1.001
639101.180,7979989.580,0.996
635976.180,7971614.560,0.184
636476.180,7972177.070,1.392
637726.180,7981489.580,1.244
637726.180,7981114.580,1.175
635913.680,7976614.570,0.710
636038.680,7972302.070,0.942
638788.680,7972677.070,0.854
636538.680,7973302.070,0.570
636163.680,7970364.560,0.922
638226.180,7972802.070,1.094
636351.180,7970927.060,0.257
637476.180,7972989.570,1.010
637976.180,7974864.570,0.520
638226.180,7978427.080,1.046
634726.180,7969302.060,0.797
638163.680,7973177.070,1.179
638476.180,7973989.570,1.066
635663.680,7970239.560,0.558
636413.680,7979427.080,0.703
637913.680,7976927.070,0.079
638226.180,7981677.080,1.458
639226.180,7981677.080,0.715
638851.180,7979489.580,1.171
637663.680,7982552.080,1.294
635976.180,7973739.570,1.026
639663.680,7982427.080,1.307
636788.680,7972614.570,1.049
635413.680,7969989.560,0.844
635163.680,7969364.560,0.769
634663.680,7971364.560,1.374
637726.180,7972239.570,0.594
635913.680,7971239.560,0.603
637538.680,7971989.570,0.707
634976.180,7971677.070,0.867
637976.180,7978927.080,0.977
635226.180,7971927.070,0.836
637788.680,7976427.070,0.530
635851.180,7977739.570,1.592
635101.180,7970364.560,1.230
638351.180,7981239.580,1.437
636351.180,7970302.060,0.216
638913.680,7983239.580,1.514
638726.180,7980989.580,1.323
636601.180,7970677.060,0.773
637538.680,7982427.080,0.847
637913.680,7974614.570,1.231
639788.680,7981364.580,0.875
637226.180,7976802.070,0.069
638976.180,7972802.070,1.150
634601.180,7970239.560,1.183
637413.680,7979114.580,0.852
634163.670,7971364.560,0.623
636601.180,7971302.060,0.489
638538.680,7981489.580,1.176
634351.180,7972114.570,0.616
638351.180,7975302.070,1.462
638476.180,7980927.080,1.186
637788.680,7977552.070,0.225
637038.680,7978302.080,0.692
638663.680,7972927.070,1.694
635288.680,7970989.560,0.432
635351.180,7970052.060,0.246
639226.180,7974177.070,0.699
639038.680,7978864.580,0.965
637976.180,7979364.580,0.393
637163.680,7979052.080,0.752
636851.180,7974989.570,0.405
639226.180,7982489.580,0.265
638476.180,7975114.570,0.973
635788.680,7974239.570,1.350
635663.680,7972177.070,1.165
636601.180,7971802.070,1.297
638163.680,7980052.080,0.547
636726.180,7974677.070,1.327
635976.180,7971427.060,0.920
639288.680,7979989.580,0.899
639976.180,7979864.580,0.427
636663.680,7971802.070,1.289
637726.180,7978052.070,0.666
637788.680,7981614.580,1.540
638038.680,7973114.570,1.212
637538.680,7975614.570,1.112
638538.680,7980552.080,1.224
636913.680,7976802.070,1.395
637851.180,7972177.070,0.533
637538.680,7975114.570,0.310
638226.180,7976989.570,1.334
636476.180,7972677.070,1.172
638726.180,7975427.070,0.208
638413.680,7975614.570,0.248
638851.180,7975302.070,1.638
637413.680,7976989.570,0.253
639163.680,7981739.580,0.621
636726.180,7971677.060,0.827
636038.680,7979177.080,1.109
636663.680,7971614.560,0.894
637976.180,7973802.070,1.103
637538.680,7977802.070,0.014
636101.180,7970989.560,0.748
638913.680,7979302.080,1.373
639413.680,7982739.580,0.276
637851.180,7979927.080,0.977
636226.180,7974489.570,1.197
638913.680,7971489.560,1.640
637976.180,7976427.070,0.770
639101.180,7975302.070,0.904
637413.680,7976364.570,0.162
637913.680,7975302.070,0.954
637476.180,7975239.570,0.286
634351.180,7971239.560,1.234
638788.680,7972614.570,1.131
637413.680,7977052.070,0.221
636351.180,7979552.080,0.156
638038.680,7973302.070,0.948
636601.180,7979239.580,1.064
634413.680,7970802.060,1.168
637913.680,7980552.080,1.333
634788.680,7971427.060,1.233
637976.180,7973614.570,1.229
638601.180,7974614.570,1.357
636976.180,7972114.570,1.007
639101.180,7974552.070,1.183
637476.180,7976552.070,0.229
638038.680,7972677.070,1.362
638538.680,7977739.570,1.634
636163.680,7974239.570,1.078
639288.680,7971989.570,1.451
635413.680,7969552.060,0.325
638163.680,7978864.580,1.114
638851.180,7978802.080,0.710
636851.180,7979864.580,0.096
637351.180,7978677.080,1.815
638288.680,7982177.080,1.445
638663.680,7974864.570,1.015
636976.180,7972489.570,1.036
639038.680,7982739.580,0.245
636351.180,7976427.070,0.475
637913.680,7978677.080,1.209
637913.680,7978052.070,0.537
636476.180,7978989.580,0.967
638726.180,7981739.580,1.486
635601.180,7970052.060,0.480
638851.180,7979052.080,1.132
635726.180,7976927.070,1.190
638913.680,7971927.070,1.065
638163.680,7971552.060,0.997
636663.680,7975364.570,0.577
638663.680,7978927.080,0.899
636226.180,7973052.070,1.410
637351.180,7972739.570,1.002
636413.680,7978427.080,1.013
635601.180,7973802.070,0.756
635913.680,7971177.060,0.786
636413.680,7974239.570,1.198
638663.680,7981614.580,1.309
637351.180,7983052.080,1.440
637476.180,7974552.070,0.534
635413.680,7970864.560,0.318
636101.180,7976364.570,0.588
638226.180,7976802.070,1.373
635913.680,7978677.080,0.776
634851.180,7970177.060,0.716
636101.180,7980052.080,0.266
638476.180,7977989.570,1.227
634538.680,7969552.060,1.098
635788.680,7977614.570,0.390
637413.680,7972302.070,0.899
637476.180,7979052.080,0.841
636351.180,7972677.070,0.491
636851.180,7980177.080,0.366
636101.180,7977552.070,1.086
639726.180,7980114.580,0.677
638226.180,7982302.080,1.430
639038.680,7980427.080,0.768
636038.680,7977364.570,1.190
637976.180,7974302.070,1.015
635288.680,7970802.060,0.454
634913.680,7971489.560,0.915
638413.680,7972302.070,0.564
636288.680,7973802.070,1.428
637663.680,7972614.570,1.182
639788.680,7982177.080,0.976
635601.180,7974364.570,1.437
636163.680,7978114.570,0.696
637351.180,7976427.070,0.203
634351.180,7970864.560,1.334
637351.180,7974427.070,0.558
639913.690,7982302.080,0.568
636288.680,7976614.570,0.395
638851.180,7978489.580,0.195
636351.180,7974802.070,0.856
636851.180,7971927.070,1.064
636976.180,7978364.580,0.787
636351.180,7979114.580,0.960
636038.680,7972927.070,1.369
639788.680,7981427.080,1.505
639663.680,7981552.080,1.015
637726.180,7973802.070,0.504
639226.180,7981114.580,0.876
634913.680,7969114.560,0.824
637038.680,7972364.570,0.931
637976.180,7974177.070,1.129
638976.180,7974802.070,1.114
639288.680,7981989.580,0.506
635726.180,7976677.070,1.513
638538.680,7972364.570,0.502
636663.680,7975614.570,0.855
637351.180,7971552.060,1.294
639163.680,7983052.080,0.714
635788.680,7979802.080,0.464
636538.680,7971052.060,0.149
638788.680,7980489.580,1.040
638788.680,7974052.070,1.034
636913.680,7975677.070,0.668
636913.680,7971989.570,1.208
634788.680,7969927.060,0.927
638976.180,7981114.580,0.974
637163.680,7978739.580,0.966
636288.680,7978364.580,1.334
638351.180,7973927.070,0.990
638476.180,7972489.570,0.380
636601.180,7970364.560,0.233
638913.680,7972427.070,0.786
638976.180,7982114.580,0.361
634726.180,7971552.060,0.640
639351.180,7983052.080,0.650
638351.180,7981989.580,1.714
637413.680,7982364.580,0.512
634476.180,7971552.060,0.838
638288.680,7981489.580,0.828
639413.680,7980552.080,1.188
635913.680,7973302.070,1.395
639351.180,7981489.580,0.707
637038.680,7971989.570,1.143
637976.180,7971927.070,0.367
635788.680,7969239.560,1.258
638538.680,7981614.580,0.871
638038.680,7979864.580,1.026
634288.680,7972052.070,0.233
638226.180,7973364.570,1.258
636601.180,7979177.080,1.182
637601.180,7974677.070,0.608
635288.680,7969864.560,1.121
635913.680,7974552.070,0.937
639163.680,7974114.570,0.876
636288.680,7972552.070,0.808
638226.180,7982052.080,1.388
637663.680,7979927.080,1.226
637851.180,7977552.070,0.616
637226.180,7976427.070,0.046
635851.180,7977864.570,0.868
638476.180,7979927.080,0.941
639788.680,7980802.080,0.567
636601.180,7971239.560,0.111
636976.180,7976052.070,0.983
637726.180,7979614.580,1.389
638976.180,7978864.580,1.573
635726.180,7972114.570,0.459
638038.680,7974614.570,1.732
638351.180,7982677.080,1.257
638163.680,7976739.570,1.025
636726.180,7976802.070,0.393
638101.180,7974489.570,0.785
639601.180,7982802.080,1.234
637788.680,7982739.580,1.478
636663.680,7979364.580,0.906
634851.180,7971239.560,1.897
639913.680,7980239.580,1.475
636913.680,7975489.570,0.333
637726.180,7982927.080,1.333
636226.180,7971677.060,0.369
639038.680,7978552.080,0.062
636101.180,7970552.060,0.874
636601.180,7977552.070,0.673
638476.180,7976927.070,1.277
638288.680,7982364.580,1.088
638038.680,7977427.070,1.354
