X,Y,MAcgg,PP3csbg,PP34b,PP4esjc,PP4esb,PP4egm
639163.6800000003,7980052.08,0.00018291132,0.00020550158,0.0004779889,0.0064476957,0.9877109,0.0049750125
639538.68,7982927.079999999,0.00024791106,0.028220816,0.0010798951,0.0061624763,0.9620623,0.0022265892
637413.6800000003,7981989.580000001,0.0011655311,0.0009615609,0.027945222,0.012049312,0.94509685,0.01278155
638351.1800000003,7973677.07,0.00022819267,0.0028339315,0.027883124,0.9663208,0.0023937216,0.0003401637
634163.67,7971489.559999999,0.00036620157,0.00013580585,0.00092416344,0.0007767266,0.042022794,0.95577425
634226.1800000003,7971802.0699999975,0.0005936868,0.0009164574,0.0032796587,0.0060246787,0.050305262,0.93888026
638163.6800000003,7978239.57,0.00048053268,0.0019986492,0.9264985,0.031759094,0.026343612,0.012919679
637226.1800000003,7979114.58,0.00036133293,0.0007900001,0.9558027,0.035567384,0.0017541817,0.00572442
638476.1800000003,7971614.559999998,0.0001974419,0.007886213,0.00029332415,0.98816895,0.0009139199,0.0025400918
638726.1800000003,7978489.58,0.0004838912,0.0004179845,0.025945868,0.005107158,0.016292002,0.9517531
638663.6800000003,7980052.08,0.0021024346,0.001625302,0.05529361,0.037803527,0.85250914,0.050665997
634226.1800000003,7971427.059999999,0.00038305979,0.00019982077,0.002044306,0.002326364,0.036463056,0.95858335
634788.6800000003,7969489.559999999,0.0028727492,0.07881738,0.002966635,0.8938621,0.010955749,0.010525361
636601.1800000003,7970177.06,0.0038578599,0.97640777,0.00013785507,0.016194914,0.0028879405,0.00051364943
639913.6800000003,7980114.58,0.00018049551,0.00012367983,0.000458371,0.0024766733,0.0040490394,0.9927118
639351.1800000003,7980989.580000001,0.002574298,0.004111663,0.028542185,0.007969782,0.94825006,0.008551942
635226.1800000003,7970239.559999999,0.0045267562,0.9712413,0.0003169437,0.020827014,0.002228415,0.0008595608
636788.6800000003,7973739.5699999975,0.0012802893,0.005087479,0.03555103,0.8827171,0.023863086,0.05150105
638288.6800000003,7976427.07,0.00014627805,0.00017008244,0.9931244,0.00047027573,0.005197799,0.00089114823
639913.6800000003,7980364.58,0.0015701542,0.00063453574,0.016762653,0.009911162,0.02276939,0.94835216
635538.68,7970989.56,4.954717e-05,0.999241,0.00018833652,0.00039338067,6.7289744e-05,6.0512015e-05
638726.1800000003,7971989.57,0.0008927433,0.02349326,0.0021566288,0.95308274,0.004095418,0.016279196
638163.6800000003,7976239.57,0.00030497575,0.09746093,0.89813673,0.0015228151,0.0022326072,0.00034197382
636663.6800000003,7975614.57,0.00012602686,0.0025207212,0.00018615689,0.9951774,0.0013525268,0.0006371634
636351.1800000003,7970552.059999998,0.99056655,0.005631958,0.00051015697,0.002755313,0.00030036122,0.00023560922
637538.68,7971427.059999999,0.0071943915,0.06561272,0.0015628902,0.9185906,0.003835329,0.0032041005
637351.1800000003,7980427.079999999,0.0010645231,0.006186826,0.8931165,0.013089451,0.06988047,0.0166623
634413.6800000003,7970489.559999999,0.0009864277,0.009798902,0.00091026805,0.025835395,0.96024036,0.0022286081
637726.1800000003,7975427.07,0.0018457029,0.8530242,0.026256649,0.1104279,0.0035231803,0.004922372
638163.6800000003,7976677.070000001,0.0009734069,0.01754629,0.9077309,0.031280186,0.039777096,0.0026921774
635788.6800000003,7971739.5699999975,0.0003497607,0.9983392,0.0005089277,0.00057631754,0.00012105125,0.00010479639
636351.1800000003,7970802.059999998,0.9469958,0.044753887,0.0032937175,0.0032276064,0.0010172826,0.0007116771
637163.6800000003,7979989.580000001,4.3236298e-05,0.00037215208,0.99597013,0.00061638374,0.0021474098,0.0008507292
639726.1800000003,7982614.579999999,0.00012866173,0.011506556,0.007715355,0.0016719433,0.9784122,0.000565269
634851.1800000003,7969677.06,0.004525031,0.079204425,0.00050161575,0.9122953,0.0020143122,0.0014593048
639038.68,7982677.08,0.00011037919,0.0008014822,0.0022798302,0.00407737,0.9912717,0.0014592686
636663.6800000003,7977802.0699999975,0.0002377312,0.012009204,0.0020593365,0.9827188,0.0024138272,0.00056108873
637163.6800000003,7980114.58,0.0003291287,0.0013635873,0.96534306,0.0014384857,0.021948632,0.009577137
638101.18,7980427.079999999,0.0005574646,0.00045762557,0.016067855,0.007743159,0.9731358,0.0020380202
638788.6800000003,7982802.079999999,0.00095523894,0.026816526,0.0075721876,0.0080928905,0.92455983,0.032003347
636976.1800000003,7975177.07,0.00031147565,0.0019903602,0.0015837512,0.99474937,0.00063856615,0.00072643755
636788.6800000003,7979114.58,0.00030522147,0.00054671377,0.97638243,0.0122082485,0.003021291,0.0075361426
636226.1800000003,7971989.57,0.05924276,0.92662823,0.0014883929,0.009968773,0.001122641,0.0015492173
636413.6800000003,7970302.059999999,0.0031709757,0.9909504,0.0001546288,0.005135389,0.00041372745,0.00017489969
635976.1800000003,7979802.080000001,0.0007791592,0.0009320936,0.98912245,0.004322223,0.0035498685,0.0012942406
639788.6800000003,7980364.58,0.00052972423,0.0005572749,0.005392634,0.00072345015,0.10355936,0.8892375
637163.6800000003,7978364.58,0.001338094,0.011515099,0.970448,0.010281625,0.004516774,0.0019004118
634413.6800000003,7971927.070000001,0.00039547964,0.0015616163,0.000830418,0.007826492,0.015377239,0.9740088
637788.6800000003,7979864.58,0.00056805677,0.9175381,0.05170865,0.0016249472,0.022831265,0.0057289093
639976.19,7980614.579999999,0.00012509665,0.0002882921,0.0022148476,0.0010823163,0.0014074872,0.994882
638226.1800000003,7977052.07,0.0023762418,0.0021321294,0.9241684,0.003621341,0.061295655,0.006406306
637788.6800000003,7979802.080000001,0.00014755776,0.9453203,0.035043973,0.0002629177,0.018180378,0.0010449117
638851.1800000003,7978739.58,0.00043382932,0.000719991,0.0038500465,0.005617674,0.003913648,0.9854649
638976.1800000003,7978489.58,4.460436e-05,1.6699778e-05,6.351382e-05,5.0909766e-05,0.0013735029,0.99845076
638663.6800000003,7982302.08,0.00015315726,0.00018944404,0.0020701112,0.0025952396,0.005370156,0.9896219
636101.18,7971364.559999998,0.02023035,0.9775708,0.00064342545,0.0007524468,0.00064717483,0.00015581986
637663.6800000003,7973677.07,0.004845005,0.07773201,0.008537088,0.90390974,0.0029596705,0.0020164528
636288.6800000003,7970927.06,0.057716258,0.9401017,0.000826949,0.00084375305,0.00026321886,0.0002481985
636601.1800000003,7970927.06,0.9981323,0.0010086355,0.00046195788,0.00018037918,0.00012451298,9.224033e-05
637788.6800000003,7976927.070000001,0.0003301022,0.99728405,0.0016733529,0.00031424014,0.0002728419,0.00012543732
637226.1800000003,7975927.070000001,0.008912741,0.9549856,0.0074344105,0.017598772,0.0071879462,0.0038804952
636726.1800000003,7977989.57,0.00031472507,0.008259925,0.004030181,0.9852518,0.0016709926,0.0004724441
638726.1800000003,7978677.08,0.0010152891,0.0018223149,0.011757809,0.009967418,0.004781168,0.970656
638601.1800000003,7978552.08,0.00016861878,0.0002432667,0.0030616792,0.0036695607,0.0016718567,0.991185
639226.1800000003,7978052.07,0.00024562876,0.00118236,0.00554443,0.0026593055,0.14190823,0.84846
637851.1800000003,7977177.07,0.00082043995,0.9949437,0.0008722018,0.0014231176,0.0016789106,0.0002616437
636476.1800000003,7970864.559999998,0.99612254,0.0014182883,0.0012147309,0.0008034139,0.00017325925,0.00026778982
635788.6800000003,7971552.059999998,0.0006015913,0.99884003,0.0001977124,0.000121304896,0.00017073777,6.859004e-05
635913.6800000003,7976364.57,0.0004254097,0.00058002473,0.0037628552,0.98745793,0.0019621179,0.0058117067
634163.6800000003,7971927.070000001,0.00036861483,0.0007865399,0.0030351763,0.0021300216,0.009171337,0.9845083
635788.6800000003,7979864.58,0.0005543404,0.00045531534,0.98459375,0.0012525532,0.0026179259,0.010526056
638601.1800000003,7971802.059999999,7.665028e-05,0.006384213,9.234632e-05,0.993032,0.00012558201,0.00028923567
634163.6800000003,7971864.570000001,0.00025786096,0.00015655412,0.00470228,0.0035451874,0.012065793,0.9792723
634413.6800000003,7971864.570000001,0.00062892615,0.00093703205,0.0006734709,0.010940356,0.0017832716,0.9850369
636976.1800000003,7978489.58,0.00027410264,0.0007232119,0.9868666,0.008352758,0.0034664515,0.00031689784
636851.1800000003,7979677.080000001,7.366508e-05,0.00028719867,0.9972705,0.00036262252,0.00094339694,0.0010625689
636538.68,7974302.0699999975,0.0016277677,0.005100371,0.0022865024,0.9029874,0.06815361,0.01984429
638726.1800000003,7981864.58,0.002144827,0.00723639,0.031015724,0.8404781,0.06415204,0.054972935
637288.6800000003,7979614.579999999,0.00025784536,0.0003561039,0.97777975,0.0012691471,0.0143137425,0.006023429
636601.1800000003,7979427.079999999,0.0028953655,0.007846864,0.9067653,0.041411277,0.010430038,0.030651158
639226.1800000003,7977677.07,0.0021588872,0.006059714,0.0745744,0.008110457,0.89843607,0.010660466
638726.1800000003,7972052.07,0.0019652795,0.024441207,0.0067115226,0.94656944,0.014054773,0.0062577664
638101.18,7977052.07,0.000470493,0.004302625,0.9866623,0.0032006828,0.0047416366,0.0006222703
635038.68,7971802.0699999975,0.003035263,0.021175142,0.0010053999,0.030374173,0.9388493,0.0055606994
