X,Y,ENTROPY
639163.6800000003,7980052.08,0.017839273437857628
639538.68,7982927.079999999,0.055797774344682693
637413.6800000003,7981989.580000001,0.08146591484546661
638351.1800000003,7973677.07,0.04942586272954941
634163.67,7971489.559999999,0.0652582049369812
634226.1800000003,7971802.0699999975,0.09098690748214722
638163.6800000003,7978239.57,0.11013949662446976
637226.1800000003,7979114.58,0.06521528214216232
638476.1800000003,7971614.559999998,0.017170362174510956
638726.1800000003,7978489.58,0.07134076207876205
638663.6800000003,7980052.08,0.23021280765533447
634226.1800000003,7971427.059999999,0.06102420762181282
634788.6800000003,7969489.559999999,0.16187578439712524
636601.1800000003,7970177.06,0.03444432467222214
639913.6800000003,7980114.58,0.010553178377449512
639351.1800000003,7980989.580000001,0.07666054368019104
635226.1800000003,7970239.559999999,0.042098332196474075
636788.6800000003,7973739.5699999975,0.17997698485851288
638288.6800000003,7976427.07,0.009953615255653858
639913.6800000003,7980364.58,0.07650521397590637
635538.68,7970989.56,0.0010954294120892882
638726.1800000003,7971989.57,0.06932663172483444
638163.6800000003,7976239.57,0.1549929827451706
636663.6800000003,7975614.57,0.006974388845264912
636351.1800000003,7970552.059999998,0.013674188405275345
637538.68,7971427.059999999,0.12250606715679169
637351.1800000003,7980427.079999999,0.16307976841926575
634413.6800000003,7970489.559999999,0.05853251367807388
637726.1800000003,7975427.07,0.22934144735336304
638163.6800000003,7976677.070000001,0.1396634578704834
635788.6800000003,7971739.5699999975,0.002398054115474224
636351.1800000003,7970802.059999998,0.07857007533311844
637163.6800000003,7979989.580000001,0.005825619678944349
639726.1800000003,7982614.579999999,0.03148568794131279
634851.1800000003,7969677.06,0.13242723047733307
639038.68,7982677.08,0.012647588737308979
636663.6800000003,7977802.0699999975,0.025149401277303696
637163.6800000003,7980114.58,0.0508863627910614
638101.18,7980427.079999999,0.03928690776228905
638788.6800000003,7982802.079999999,0.11316141486167908
636976.1800000003,7975177.07,0.007595018483698368
636788.6800000003,7979114.58,0.034481752663850784
636226.1800000003,7971989.57,0.10993745177984238
636413.6800000003,7970302.059999999,0.013115239329636097
635976.1800000003,7979802.080000001,0.015778960660099983
639788.6800000003,7980364.58,0.1693592667579651
637163.6800000003,7978364.58,0.043277159333229065
634413.6800000003,7971927.070000001,0.03799328953027725
637788.6800000003,7979864.58,0.12416001409292221
639976.19,7980614.579999999,0.007402691058814526
638226.1800000003,7977052.07,0.11377231776714325
637788.6800000003,7979802.080000001,0.08112484961748123
638851.1800000003,7978739.58,0.021123649552464485
638976.1800000003,7978489.58,0.0022368195932358503
638663.6800000003,7982302.08,0.015050699934363365
636101.18,7971364.559999998,0.032726943492889404
637663.6800000003,7973677.07,0.14574936032295227
636288.6800000003,7970927.06,0.08911128342151642
636601.1800000003,7970927.06,0.00269705755636096
637788.6800000003,7976927.070000001,0.0039236112497746944
637226.1800000003,7975927.070000001,0.06644909083843231
636726.1800000003,7977989.57,0.021435638889670372
638726.1800000003,7978677.08,0.0429680310189724
638601.1800000003,7978552.08,0.012773726135492325
639226.1800000003,7978052.07,0.23708142340183258
637851.1800000003,7977177.07,0.007313234731554985
636476.1800000003,7970864.559999998,0.005604867357760668
635788.6800000003,7971552.059999998,0.0016744484892114997
635913.6800000003,7976364.57,0.018208809196949005
634163.6800000003,7971927.070000001,0.0225247610360384
635788.6800000003,7979864.58,0.02239951491355896
638601.1800000003,7971802.059999999,0.010087916627526283
634163.6800000003,7971864.570000001,0.030218010768294334
634413.6800000003,7971864.570000001,0.0217503122985363
636976.1800000003,7978489.58,0.01907302439212799
636851.1800000003,7979677.080000001,0.003943184856325388
636538.68,7974302.0699999975,0.14722219109535217
638726.1800000003,7981864.58,0.25071781873703003
637288.6800000003,7979614.579999999,0.03241857513785362
636601.1800000003,7979427.079999999,0.14119894802570343
639226.1800000003,7977677.07,0.15451224148273468
638726.1800000003,7972052.07,0.0792197436094284
638101.18,7977052.07,0.019371669739484787
635038.68,7971802.0699999975,0.09103453904390335
636476.1800000003,7970802.059999998,0.012845475226640701
636226.1800000003,7972614.570000001,0.07240612059831619
639163.6800000003,7977802.0699999975,0.11803412437438965
637413.6800000003,7983177.080000001,0.024979304522275925
637288.6800000003,7978677.08,0.03284965828061104
637226.1800000003,7976177.07,0.001640442991629243
637351.1800000003,7979427.079999999,0.0796293392777443
639226.1800000003,7982614.579999999,0.004997432231903076
636163.6800000003,7970614.559999998,0.6497904062271118
638976.1800000003,7978302.0699999975,0.019534394145011902
634601.1800000003,7971864.570000001,0.038673870265483856
638851.1800000003,7982052.08,0.3152025043964386
636538.68,7980052.08,0.018874716013669968
637226.1800000003,7978489.58,0.02335014007985592
639663.6800000003,7982302.08,0.004720037337392569
637538.68,7977989.57,0.0005409868317656219
637476.1800000003,7980552.08,0.09543675929307938
637413.6800000003,7980802.079999999,0.1962108016014099
638163.6800000003,7980177.080000001,0.1001105085015297
634288.6800000003,7970427.059999999,0.18468952178955078
638663.6800000003,7982364.58,0.0389258898794651
638538.68,7976802.07,0.09696264564990997
635038.68,7969302.059999999,0.1047029122710228
638726.1800000003,7981489.58,0.05205206945538521
638851.1800000003,7980427.079999999,0.10881955176591873
638351.1800000003,7976864.570000001,0.07395588606595993
639288.6800000003,7982364.58,0.002571453107520938
639913.69,7980989.580000001,0.011454509571194649
638538.68,7976614.570000001,0.10613682121038437
638788.6800000003,7978677.08,0.03318487107753754
638476.1800000003,7979864.58,0.08686944842338562
635601.1800000003,7970802.059999998,0.006082070060074329
638663.6800000003,7974052.07,0.02594161406159401
638913.6800000003,7978864.579999999,0.26435863971710205
636038.68,7969927.06,0.0254921056330204
638726.1800000003,7973614.57,0.12918943166732788
639226.1800000003,7974114.570000001,0.01845153234899044
635726.1800000003,7971114.559999999,0.00696790823712945
640038.69,7979802.080000001,0.007296294905245304
634663.6800000003,7969927.06,0.07335255295038223
637038.68,7978989.580000001,0.16850274801254272
639101.18,7978364.58,0.002588079310953617
638913.6800000003,7980864.579999999,0.048875752836465836
636476.1800000003,7971489.559999999,0.03386186435818672
639226.1800000003,7978614.579999999,0.012123549357056618
639976.19,7982489.58,0.014763894490897655
638351.1800000003,7976739.57,0.031264398247003555
636913.6800000003,7978364.58,0.027739642187952995
635601.1800000003,7974677.070000001,0.20207205414772034
638038.68,7971552.059999998,0.012450769543647766
639038.68,7982489.58,0.021925615146756172
636351.1800000003,7971427.059999999,0.18297381699085236
637726.1800000003,7978614.579999999,0.018020024523139
634663.6800000003,7971864.570000001,0.13556057214736938
636913.6800000003,7974364.57,0.029776912182569504
639788.6800000003,7980927.079999999,0.1560889184474945
637038.68,7979677.080000001,0.00873447023332119
636601.1800000003,7971114.559999999,0.05147048085927963
638851.1800000003,7982864.579999999,0.06305865943431854
638351.1800000003,7974739.57,0.06219948083162308
637788.6800000003,7974114.570000001,0.08691565692424774
639288.6800000003,7981052.08,0.19599692523479462
636913.6800000003,7979427.079999999,0.01866728998720646
639038.68,7978364.58,0.007624410092830658
639038.68,7978739.58,0.043934084475040436
635851.1800000003,7969989.56,0.02029588259756565
636101.18,7977552.0699999975,0.10133375972509384
635351.1800000003,7969489.559999999,0.0040448494255542755
638851.1800000003,7978364.58,0.0493181012570858
636101.18,7976364.57,0.021335182711482048
634538.68,7971864.570000001,0.01716662012040615
638288.6800000003,7980677.08,0.07205262780189514
638476.1800000003,7977114.570000001,0.10304441303014755
637413.6800000003,7971989.57,0.17874793708324432
635351.1800000003,7971302.059999999,0.09287084639072418
636913.6800000003,7980052.08,0.009198344312608242
639851.19,7982552.08,0.0643395334482193
638288.6800000003,7976239.57,0.031351398676633835
635851.1800000003,7977302.0699999975,0.23247350752353668
638538.68,7978427.079999999,0.025540070608258247
639163.6800000003,7978427.079999999,0.005196170881390572
636663.6800000003,7980114.58,0.029932035133242607
636601.1800000003,7978739.58,0.041633229702711105
637663.6800000003,7974489.5699999975,0.07806283980607986
639976.19,7981177.080000001,0.1257580667734146
635788.6800000003,7980177.080000001,0.015518696047365665
636413.6800000003,7971364.559999998,0.21883061528205872
636538.68,7970989.56,0.006974216550588608
638726.1800000003,7980177.080000001,0.07347054034471512
637163.6800000003,7980177.080000001,0.21706736087799072
637851.1800000003,7983052.08,0.24673345685005188
636351.1800000003,7970677.059999999,0.003207858419045806
636976.1800000003,7977927.070000001,0.08064890652894974
636038.68,7974239.57,0.1398497223854065
638163.6800000003,7975989.57,0.17424073815345764
639976.19,7981052.08,0.0728074386715889
637788.6800000003,7981302.08,0.10895494371652603
635788.6800000003,7970052.059999999,0.009864520281553268
638663.6800000003,7971427.059999999,0.10009023547172546
636476.1800000003,7969927.06,0.057611048221588135
636288.6800000003,7976927.070000001,0.03645484521985054
636288.6800000003,7969802.059999999,0.23921041190624237
634226.1800000003,7971864.570000001,0.07494781166315079
639663.6800000003,7979802.080000001,0.028760461136698723
638538.68,7975864.570000001,0.07483133673667908
639913.6800000003,7980802.079999999,0.00244835764169693
637601.1800000003,7974802.07,0.011322679929435253
639976.19,7980302.08,0.030770713463425636
637351.1800000003,7976614.570000001,0.0012348478194326162
638288.6800000003,7977114.570000001,0.02675134316086769
634413.6800000003,7971989.57,0.03784806653857231
638913.6800000003,7982489.58,0.012211916968226433
637538.68,7980177.080000001,0.022413400933146477
638163.6800000003,7979114.58,0.06465345621109009
638101.18,7976364.57,0.04205229505896568
639351.1800000003,7982802.079999999,0.0332406610250473
636163.6800000003,7980114.58,0.013106388039886951
636663.6800000003,7979552.08,0.043194666504859924
637476.1800000003,7981927.08,0.019439389929175377
636101.18,7973927.070000001,0.06012463942170143
637101.18,7978989.580000001,0.05505305528640747
639226.1800000003,7972927.070000001,0.044514864683151245
634476.1800000003,7971864.570000001,0.0193816926330328
638851.1800000003,7973239.57,0.12285659462213516
637913.6800000003,7977552.0699999975,0.06187936291098595
638851.1800000003,7980239.58,0.06202208995819092
637976.1800000003,7974177.07,0.0399949736893177
636726.1800000003,7980052.08,0.02046935074031353
638163.6800000003,7976302.0699999975,0.0812748596072197
637476.1800000003,7973739.5699999975,0.0250563882291317
639413.6800000003,7981864.58,0.10062804818153381
638226.1800000003,7982552.08,0.05139464512467384
639726.1800000003,7983052.08,0.017730537801980972
638663.6800000003,7981489.58,0.09491758793592453
638788.6800000003,7982114.58,0.05905657634139061
638976.1800000003,7981989.580000001,0.015131513588130474
636538.68,7971427.059999999,0.02462412603199482
636226.1800000003,7970552.059999998,0.13625173270702362
637226.1800000003,7978927.079999999,0.0636366754770279
639038.68,7978239.57,0.013183272443711758
638226.1800000003,7977177.07,0.10608286410570145
637851.1800000003,7977802.0699999975,0.012034840881824493
639913.6800000003,7980052.08,0.1290474236011505
638851.1800000003,7981989.580000001,0.09913844615221024
636538.68,7971552.059999998,0.21958748996257782
640038.69,7980614.579999999,0.002396159339696169
639851.19,7982427.079999999,0.025314180180430412
636476.1800000003,7971302.059999999,0.04842037335038185
637351.1800000003,7976552.0699999975,0.0012707373825833201
639163.6800000003,7978739.58,0.030709749087691307
637288.6800000003,7977427.07,0.0034939274191856384
638976.1800000003,7980239.58,0.06110530346632004
636413.6800000003,7971739.5699999975,0.057955555617809296
639351.1800000003,7980739.58,0.13219000399112701
635101.18,7970614.559999998,0.20043644309043884
636038.68,7978864.579999999,0.12583106756210327
637101.18,7979802.080000001,0.014529609121382236
636163.6800000003,7977239.57,0.062424492090940475
638601.1800000003,7981427.079999999,0.19734540581703186
637663.6800000003,7979927.08,0.05876554548740387
638038.68,7976177.07,0.23957373201847076
636101.18,7971239.559999999,0.023415161296725273
638226.1800000003,7980489.58,0.09078744798898697
638663.6800000003,7982239.58,0.04216854274272919
635538.68,7970239.559999999,0.0614817850291729
636163.6800000003,7973364.57,0.08748311549425125
635976.1800000003,7970239.559999999,0.016144143417477608
638913.6800000003,7971677.06,0.290194571018219
637913.6800000003,7981302.08,0.06775090843439102
637288.6800000003,7979427.079999999,0.0343959741294384
637538.68,7972739.57,0.1267407387495041
635351.1800000003,7969864.559999999,0.084088996052742
634476.1800000003,7972052.07,0.06230291351675987
636476.1800000003,7971552.059999998,0.03327497839927673
636038.68,7974052.07,0.06341776996850967
639913.69,7982364.58,0.04309401288628578
638413.6800000003,7975302.0699999975,0.010336898267269135
637726.1800000003,7977364.57,0.0041867089457809925
637851.1800000003,7979052.08,0.04793883115053177
637163.6800000003,7975614.57,0.09769012778997421
637788.6800000003,7982177.080000001,0.24845288693904877
636288.6800000003,7970552.059999998,0.04921337217092514
640038.69,7980802.079999999,0.007095192559063435
637101.18,7976364.57,0.002535531297326088
637351.1800000003,7974302.0699999975,0.014763721264898777
636538.68,7978927.079999999,0.08025739341974258
639101.18,7981364.58,0.06364638358354568
634351.1800000003,7971989.57,0.049317922443151474
638163.6800000003,7976552.0699999975,0.06347033381462097
638538.68,7975989.57,0.1772288680076599
639351.1800000003,7980364.58,0.04509507119655609
635788.6800000003,7970927.06,0.21082986891269684
638788.6800000003,7978614.579999999,0.029926152899861336
639726.1800000003,7980677.08,0.005265300627797842
637226.1800000003,7977989.57,0.0016186624998226762
638851.1800000003,7978239.57,0.1558726727962494
636913.6800000003,7978927.079999999,0.13850714266300201
636538.68,7970052.059999999,0.10808172076940536
636226.1800000003,7974364.57,0.12517789006233215
638038.68,7973614.57,0.12172049283981323
636601.1800000003,7971364.559999998,0.005498258396983147
636788.6800000003,7975864.570000001,0.005910579580813646
634226.1800000003,7971927.070000001,0.025436965748667717
638726.1800000003,7978552.08,0.09528903663158417
637288.6800000003,7979802.080000001,0.014810199849307537
635538.68,7973552.0699999975,0.042733464390039444
637351.1800000003,7971614.559999998,0.3959723711013794
637851.1800000003,7974864.570000001,0.05668498948216438
638913.6800000003,7978802.079999999,0.07881481200456619
636288.6800000003,7979614.579999999,0.0022745428141206503
636538.68,7971177.06,0.02075214684009552
636476.1800000003,7971677.06,0.02127653919160366
634538.68,7971802.0699999975,0.15122836828231812
638351.1800000003,7976177.07,0.012477745302021503
636163.6800000003,7971552.059999998,0.017080560326576233
636726.1800000003,7979677.080000001,0.00298216356895864
636476.1800000003,7970989.56,0.04127463325858116
637726.1800000003,7982239.58,0.13207390904426575
634413.6800000003,7971302.059999999,0.05125894024968147
636851.1800000003,7976552.0699999975,0.07000789046287537
